Date,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk
07/21/2014 07:00:00 PM,124,179
09/11/2014 05:00:00 PM,198,465
03/31/2017 04:00:00 PM,83,223
08/28/2014 11:00:00 PM,22,16
10/01/2017 10:00:00 AM,51,43
02/03/2018 09:00:00 PM,5,7
08/07/2017 09:00:00 PM,28,47
05/11/2014 11:00:00 PM,5,9
12/26/2016 11:00:00 AM,25,18
09/26/2015 12:00:00 PM,101,67
10/19/2012 03:00:00 AM,0,2
03/11/2016 02:00:00 PM,17,22
06/03/2018 02:00:00 AM,5,7
04/13/2016 03:00:00 PM,39,60
08/12/2013 09:00:00 PM,38,47
09/03/2017 06:00:00 AM,14,6
02/23/2014 03:00:00 AM,0,2
10/31/2017 07:00:00 PM,39,77
11/11/2012 04:00:00 AM,3,0
08/05/2013 09:00:00 PM,56,37
02/09/2013 02:00:00 AM,2,4
11/01/2014 12:00:00 AM,6,7
01/04/2015 04:00:00 PM,9,19
05/13/2013 04:00:00 AM,3,2
03/09/2018 10:00:00 PM,7,22
12/11/2014 11:00:00 AM,0,33
06/06/2017 12:00:00 PM,53,57
12/14/2014 09:00:00 AM,48,35
11/15/2012 12:00:00 AM,2,4
04/02/2018 06:00:00 PM,116,273
11/05/2015 07:00:00 AM,241,94
03/24/2014 04:00:00 PM,115,146
11/29/2013 12:00:00 AM,2,9
03/02/2018 02:00:00 PM,18,33
04/15/2015 12:00:00 AM,3,6
03/19/2016 09:00:00 AM,53,48
10/03/2014 11:00:00 PM,21,10
08/04/2014 07:00:00 PM,121,182
11/27/2014 04:00:00 PM,10,7
07/23/2013 12:00:00 PM,74,55
06/16/2018 01:00:00 AM,8,4
01/31/2013 11:00:00 AM,28,17
12/17/2013 02:00:00 PM,33,30
10/13/2013 03:00:00 PM,123,69
08/02/2016 08:00:00 AM,320,192
07/12/2015 07:00:00 PM,49,45
02/17/2017 11:00:00 PM,10,12
06/02/2013 05:00:00 PM,118,83
03/18/2016 12:00:00 PM,54,42
02/15/2018 02:00:00 PM,28,34
02/23/2018 12:00:00 PM,8,16
02/06/2014 07:00:00 PM,33,51
03/05/2013 04:00:00 PM,68,110
10/11/2015 02:00:00 AM,1,0
06/17/2015 08:00:00 AM,399,198
03/04/2015 07:00:00 PM,51,93
05/23/2015 02:00:00 PM,88,59
03/21/2016 10:00:00 AM,25,18
08/11/2017 09:00:00 AM,120,132
05/08/2016 01:00:00 AM,1,11
08/10/2018 11:00:00 AM,56,66
05/17/2014 03:00:00 AM,3,4
11/19/2014 12:00:00 PM,0,49
06/06/2013 11:00:00 PM,8,35
05/11/2013 06:00:00 PM,79,58
07/24/2017 11:00:00 PM,11,25
05/07/2013 04:00:00 PM,163,249
09/19/2016 07:00:00 PM,68,99
09/24/2014 07:00:00 PM,49,70
04/02/2013 04:00:00 AM,1,2
09/17/2016 03:00:00 AM,0,3
02/24/2016 12:00:00 AM,3,6
11/19/2016 05:00:00 PM,23,19
04/28/2014 03:00:00 AM,2,0
12/07/2012 08:00:00 AM,185,70
06/24/2017 02:00:00 AM,9,5
07/21/2017 03:00:00 AM,1,2
06/29/2017 05:00:00 PM,173,576
03/30/2014 07:00:00 PM,23,12
03/21/2016 01:00:00 PM,20,19
12/23/2013 10:00:00 PM,12,11
12/22/2013 09:00:00 AM,12,13
10/02/2017 02:00:00 AM,0,1
02/16/2018 04:00:00 AM,2,5
02/22/2016 09:00:00 AM,132,84
04/07/2013 02:00:00 AM,1,3
12/12/2014 07:00:00 AM,126,63
10/14/2015 03:00:00 PM,68,82
06/26/2015 05:00:00 PM,149,392
09/16/2016 11:00:00 AM,50,58
09/21/2017 09:00:00 PM,24,28
04/12/2017 05:00:00 AM,8,6
07/28/2014 06:00:00 PM,228,349
08/27/2014 11:00:00 PM,18,24
11/05/2013 05:00:00 AM,17,5
05/02/2017 02:00:00 AM,2,3
09/27/2013 01:00:00 AM,1,9
11/18/2012 08:00:00 PM,5,9
05/20/2013 06:00:00 AM,147,51
02/18/2017 11:00:00 AM,16,19
03/23/2018 12:00:00 PM,10,14
04/21/2018 02:00:00 PM,78,61
02/07/2014 09:00:00 AM,104,46
01/02/2014 02:00:00 PM,21,32
07/03/2013 10:00:00 PM,50,36
09/16/2015 04:00:00 AM,3,5
12/21/2013 10:00:00 PM,4,5
01/25/2018 08:00:00 PM,28,30
05/27/2017 03:00:00 PM,84,97
12/16/2013 08:00:00 AM,262,82
04/18/2014 02:00:00 PM,54,72
08/04/2014 03:00:00 PM,80,98
10/30/2014 09:00:00 AM,147,79
02/03/2018 12:00:00 PM,36,30
02/13/2018 05:00:00 AM,13,14
05/24/2013 11:00:00 AM,52,32
10/27/2013 10:00:00 PM,5,8
08/09/2016 09:00:00 AM,185,114
05/27/2016 05:00:00 AM,21,9
10/10/2012 03:00:00 AM,1,3
04/24/2014 01:00:00 PM,14,21
05/29/2015 05:00:00 PM,234,517
02/12/2018 05:00:00 PM,118,381
08/28/2017 06:00:00 PM,114,402
04/18/2018 12:00:00 PM,36,34
12/08/2012 09:00:00 AM,29,23
04/02/2018 09:00:00 PM,15,28
05/22/2015 11:00:00 AM,57,41
08/05/2015 04:00:00 PM,134,242
02/24/2015 11:00:00 PM,7,15
07/07/2013 07:00:00 AM,26,18
04/10/2014 05:00:00 PM,163,339
02/15/2013 06:00:00 AM,53,26
01/01/2016 12:00:00 PM,31,20
12/16/2013 11:00:00 PM,5,10
10/04/2017 12:00:00 AM,0,7
11/13/2013 03:00:00 PM,64,58
10/03/2016 07:00:00 AM,244,134
12/22/2017 12:00:00 PM,14,22
12/10/2017 01:00:00 AM,5,7
04/03/2013 12:00:00 PM,59,54
02/12/2015 10:00:00 PM,23,18
10/05/2015 07:00:00 AM,298,122
03/10/2016 06:00:00 PM,74,140
10/08/2015 02:00:00 PM,44,55
10/14/2016 03:00:00 PM,19,24
12/02/2016 11:00:00 PM,6,5
06/29/2015 06:00:00 PM,164,281
07/10/2014 02:00:00 AM,5,1
05/14/2014 12:00:00 PM,81,53
10/23/2017 08:00:00 AM,296,264
11/19/2017 03:00:00 PM,17,22
02/05/2018 05:00:00 PM,102,400
06/07/2015 02:00:00 AM,6,4
07/01/2015 11:00:00 AM,60,42
12/04/2016 09:00:00 AM,29,14
09/20/2016 12:00:00 PM,46,43
11/09/2015 04:00:00 AM,5,0
06/15/2014 09:00:00 PM,5,10
03/20/2017 10:00:00 AM,32,51
12/19/2013 06:00:00 PM,74,179
11/24/2015 04:00:00 PM,57,109
12/12/2017 02:00:00 PM,15,33
10/27/2015 07:00:00 AM,281,114
01/05/2016 04:00:00 PM,55,124
09/23/2017 12:00:00 PM,93,81
01/22/2017 11:00:00 AM,15,11
08/29/2016 10:00:00 AM,72,55
06/22/2018 10:00:00 PM,17,24
02/14/2013 07:00:00 AM,113,47
11/17/2016 07:00:00 AM,201,119
10/13/2014 03:00:00 AM,3,1
03/14/2013 04:00:00 AM,4,1
09/14/2015 06:00:00 AM,102,38
02/22/2017 03:00:00 PM,43,59
01/26/2014 08:00:00 PM,11,9
05/07/2015 05:00:00 AM,24,23
03/14/2016 09:00:00 PM,5,13
04/24/2013 12:00:00 PM,65,62
02/12/2015 11:00:00 PM,6,19
03/31/2015 04:00:00 PM,70,89
05/18/2015 01:00:00 PM,64,66
11/27/2017 07:00:00 AM,200,142
04/09/2013 03:00:00 PM,58,56
08/18/2018 08:00:00 AM,36,40
09/07/2016 08:00:00 AM,317,194
01/16/2018 05:00:00 AM,17,11
12/29/2015 09:00:00 PM,4,14
04/14/2018 01:00:00 PM,21,17
10/25/2013 05:00:00 PM,130,261
09/14/2015 04:00:00 PM,111,164
08/08/2016 04:00:00 PM,79,216
06/10/2018 11:00:00 AM,43,46
03/25/2013 09:00:00 PM,14,26
04/28/2016 04:00:00 PM,118,220
11/28/2016 05:00:00 AM,26,14
06/27/2017 05:00:00 PM,199,572
07/04/2015 04:00:00 AM,3,0
03/26/2016 12:00:00 AM,5,4
02/22/2014 01:00:00 AM,7,6
10/22/2017 11:00:00 AM,58,56
05/19/2014 09:00:00 PM,38,49
05/20/2016 11:00:00 AM,43,36
07/28/2015 09:00:00 PM,39,50
08/14/2017 05:00:00 AM,30,14
11/29/2016 01:00:00 PM,42,39
03/27/2013 06:00:00 PM,100,189
02/08/2015 01:00:00 AM,2,1
05/09/2016 01:00:00 PM,56,47
03/25/2014 07:00:00 AM,155,67
09/12/2016 05:00:00 PM,200,540
10/07/2017 08:00:00 AM,17,30
03/27/2013 07:00:00 PM,51,85
07/10/2016 01:00:00 AM,4,8
05/05/2013 07:00:00 AM,11,21
12/23/2014 01:00:00 AM,3,5
05/25/2017 12:00:00 PM,61,48
12/10/2016 04:00:00 AM,1,0
10/28/2015 07:00:00 PM,37,73
10/26/2012 10:00:00 AM,59,27
05/30/2015 11:00:00 PM,25,24
07/23/2017 02:00:00 AM,3,1
08/16/2013 09:00:00 PM,32,48
11/27/2013 03:00:00 AM,1,3
09/02/2015 11:00:00 AM,30,33
02/08/2013 02:00:00 PM,46,41
02/04/2013 08:00:00 AM,214,102
08/12/2013 11:00:00 AM,48,45
12/13/2014 03:00:00 AM,2,4
03/10/2016 09:00:00 PM,24,31
03/24/2018 05:00:00 AM,0,1
05/30/2013 11:00:00 AM,53,34
07/22/2014 03:00:00 AM,1,2
05/27/2018 05:00:00 AM,3,6
09/02/2013 02:00:00 AM,5,2
01/08/2014 03:00:00 PM,28,27
01/13/2014 11:00:00 PM,14,11
09/26/2015 01:00:00 PM,54,71
03/17/2017 12:00:00 PM,30,27
08/30/2018 05:00:00 AM,21,23
03/29/2017 02:00:00 PM,19,20
08/23/2013 04:00:00 PM,94,176
08/15/2014 09:00:00 PM,17,32
09/01/2017 08:00:00 PM,60,58
11/03/2014 04:00:00 PM,67,89
08/27/2016 03:00:00 AM,1,5
03/20/2017 02:00:00 PM,37,38
05/30/2016 03:00:00 PM,125,129
01/30/2014 03:00:00 AM,1,0
05/04/2013 09:00:00 AM,96,90
10/06/2014 07:00:00 AM,292,108
01/21/2016 04:00:00 PM,33,63
10/28/2017 07:00:00 PM,19,20
12/28/2017 03:00:00 PM,23,39
06/16/2018 07:00:00 AM,24,32
04/22/2016 09:00:00 PM,23,24
03/12/2015 01:00:00 AM,3,2
06/21/2016 09:00:00 AM,176,99
10/08/2017 06:00:00 AM,4,6
05/18/2013 04:00:00 PM,65,44
03/07/2017 02:00:00 AM,0,1
07/08/2015 04:00:00 AM,5,3
05/10/2017 11:00:00 AM,51,50
10/25/2015 11:00:00 AM,36,42
07/17/2014 08:00:00 PM,103,94
01/14/2014 10:00:00 AM,68,37
03/22/2015 10:00:00 AM,65,47
03/04/2018 02:00:00 PM,24,27
11/18/2016 07:00:00 AM,161,85
08/26/2015 12:00:00 AM,7,11
01/25/2014 05:00:00 AM,1,3
05/26/2014 09:00:00 PM,25,53
02/21/2014 10:00:00 AM,49,35
09/18/2015 04:00:00 PM,113,169
08/28/2013 04:00:00 AM,4,1
10/08/2015 11:00:00 AM,47,46
11/26/2013 05:00:00 PM,100,244
02/17/2015 12:00:00 PM,77,0
11/08/2016 10:00:00 AM,63,50
03/01/2013 12:00:00 AM,2,3
11/02/2014 08:00:00 PM,10,12
05/28/2017 04:00:00 AM,7,3
11/23/2017 09:00:00 PM,4,10
05/01/2013 04:00:00 AM,4,3
01/10/2017 06:00:00 AM,53,32
01/02/2017 12:00:00 PM,27,28
11/01/2013 12:00:00 AM,17,9
08/04/2015 11:00:00 PM,13,19
03/11/2013 12:00:00 AM,7,3
03/01/2015 12:00:00 AM,21,16
01/25/2015 06:00:00 PM,28,32
05/02/2017 12:00:00 AM,1,4
02/10/2013 02:00:00 AM,2,1
01/15/2018 05:00:00 AM,10,11
03/31/2016 03:00:00 PM,84,86
06/22/2018 10:00:00 AM,53,75
08/01/2018 06:00:00 AM,97,101
11/24/2016 04:00:00 PM,1,2
02/09/2013 08:00:00 AM,26,30
01/18/2015 06:00:00 PM,13,9
08/26/2016 04:00:00 AM,7,5
08/19/2018 04:00:00 AM,0,3
05/04/2017 11:00:00 AM,51,41
04/17/2015 07:00:00 PM,78,107
01/16/2017 06:00:00 AM,21,23
05/06/2015 02:00:00 AM,1,0
04/01/2016 02:00:00 PM,83,90
03/25/2018 04:00:00 AM,0,1
01/03/2016 02:00:00 AM,3,1
03/28/2016 06:00:00 AM,87,44
08/13/2015 09:00:00 PM,49,37
12/01/2017 10:00:00 PM,9,11
12/20/2012 09:00:00 PM,7,12
05/22/2017 10:00:00 PM,18,19
06/30/2013 04:00:00 PM,108,97
05/12/2014 02:00:00 PM,56,91
04/27/2015 03:00:00 AM,5,0
06/11/2017 01:00:00 PM,136,101
04/05/2018 12:00:00 AM,3,4
03/06/2017 02:00:00 AM,1,0
08/21/2013 06:00:00 AM,105,47
06/20/2015 09:00:00 AM,74,54
11/19/2014 04:00:00 PM,93,108
06/04/2018 07:00:00 AM,197,212
08/03/2016 10:00:00 PM,27,25
10/25/2012 09:00:00 AM,133,69
11/11/2012 09:00:00 PM,6,8
01/02/2013 01:00:00 PM,23,22
12/18/2016 03:00:00 PM,17,26
04/21/2013 08:00:00 PM,19,12
12/21/2013 06:00:00 PM,7,12
08/05/2013 11:00:00 PM,8,14
10/25/2014 10:00:00 AM,45,33
08/24/2016 10:00:00 AM,84,76
04/05/2017 05:00:00 AM,19,5
11/25/2016 08:00:00 PM,15,11
11/26/2014 05:00:00 PM,92,153
06/10/2015 02:00:00 PM,63,54
04/21/2015 07:00:00 PM,51,86
01/27/2018 09:00:00 PM,5,7
09/08/2017 02:00:00 PM,42,62
05/25/2018 09:00:00 AM,146,176
05/16/2014 08:00:00 PM,39,68
03/09/2016 05:00:00 PM,80,231
06/29/2018 06:00:00 AM,62,59
06/24/2016 01:00:00 AM,3,5
10/08/2013 02:00:00 PM,33,31
12/12/2012 08:00:00 AM,207,74
07/19/2017 11:00:00 PM,6,16
02/09/2018 06:00:00 AM,44,41
03/07/2017 05:00:00 AM,15,14
12/13/2017 03:00:00 AM,1,2
01/19/2016 02:00:00 PM,18,30
03/06/2014 07:00:00 PM,44,73
06/30/2016 12:00:00 AM,11,7
06/26/2016 08:00:00 AM,48,44
05/02/2015 12:00:00 AM,9,7
05/18/2018 10:00:00 PM,15,32
11/26/2016 04:00:00 PM,13,14
05/13/2013 09:00:00 PM,29,21
12/09/2016 03:00:00 AM,0,1
02/24/2015 10:00:00 PM,14,19
02/29/2016 05:00:00 PM,130,316
09/14/2017 01:00:00 AM,3,4
07/01/2016 10:00:00 PM,29,22
09/14/2015 12:00:00 PM,25,23
06/11/2016 12:00:00 PM,67,62
10/03/2014 05:00:00 AM,23,8
08/06/2018 09:00:00 PM,38,50
06/11/2013 04:00:00 PM,107,172
12/14/2012 02:00:00 AM,0,1
12/10/2014 03:00:00 PM,31,28
02/25/2014 05:00:00 PM,134,262
05/07/2018 09:00:00 PM,38,45
11/16/2017 05:00:00 AM,22,12
09/24/2017 11:00:00 PM,9,5
01/11/2016 08:00:00 AM,225,114
06/05/2017 05:00:00 AM,39,16
08/01/2017 01:00:00 AM,3,5
12/27/2014 04:00:00 PM,12,19
10/16/2015 10:00:00 PM,11,18
07/14/2017 10:00:00 AM,73,84
07/04/2015 01:00:00 AM,4,10
12/05/2017 09:00:00 PM,14,34
03/26/2016 08:00:00 PM,14,15
07/30/2014 10:00:00 AM,109,57
12/05/2014 06:00:00 PM,57,153
07/19/2016 09:00:00 PM,51,39
11/04/2016 03:00:00 PM,76,116
01/29/2016 08:00:00 PM,18,20
11/06/2017 07:00:00 AM,210,167
08/14/2013 07:00:00 PM,119,131
11/04/2012 05:00:00 PM,19,36
07/29/2013 01:00:00 PM,56,59
11/27/2013 06:00:00 PM,70,88
04/20/2015 11:00:00 AM,55,44
03/26/2015 07:00:00 AM,209,15
02/17/2013 01:00:00 PM,46,37
06/19/2013 03:00:00 PM,59,101
03/17/2013 07:00:00 PM,12,11
06/21/2014 12:00:00 AM,10,17
10/06/2016 06:00:00 AM,83,45
08/23/2016 05:00:00 PM,212,541
07/18/2015 05:00:00 PM,67,70
04/13/2014 10:00:00 PM,6,17
06/13/2013 11:00:00 AM,50,43
11/03/2013 11:00:00 PM,3,10
03/14/2015 09:00:00 PM,19,20
09/28/2015 06:00:00 PM,152,328
12/11/2015 10:00:00 PM,10,15
11/28/2014 12:00:00 AM,7,1
12/17/2012 02:00:00 PM,16,36
10/17/2015 01:00:00 AM,4,6
05/22/2015 03:00:00 PM,74,155
12/12/2014 08:00:00 PM,26,45
12/14/2012 11:00:00 AM,33,21
07/03/2014 10:00:00 AM,71,67
05/26/2018 06:00:00 PM,52,67
07/16/2016 04:00:00 AM,10,29
06/17/2013 03:00:00 AM,0,1
06/12/2018 09:00:00 AM,149,207
03/06/2015 09:00:00 AM,170,0
10/17/2016 02:00:00 AM,1,0
05/03/2016 06:00:00 PM,191,401
01/21/2013 10:00:00 PM,10,17
06/26/2018 08:00:00 PM,92,137
09/09/2017 07:00:00 AM,16,17
04/14/2013 04:00:00 AM,1,2
04/30/2016 08:00:00 AM,42,51
06/09/2017 06:00:00 PM,76,217
05/06/2013 04:00:00 AM,3,2
07/21/2015 02:00:00 AM,1,2
05/14/2018 01:00:00 AM,2,1
12/27/2017 11:00:00 AM,20,21
08/24/2013 09:00:00 AM,67,58
12/15/2014 01:00:00 PM,0,56
08/05/2017 12:00:00 PM,80,81
10/23/2012 12:00:00 PM,33,35
03/19/2014 02:00:00 AM,2,0
12/06/2013 04:00:00 AM,3,2
11/23/2015 03:00:00 AM,3,1
08/28/2016 11:00:00 PM,5,7
11/20/2012 08:00:00 PM,14,19
03/13/2015 03:00:00 PM,82,98
11/10/2013 08:00:00 PM,15,13
03/07/2016 07:00:00 PM,34,71
04/28/2018 03:00:00 AM,2,0
11/29/2012 09:00:00 PM,19,21
05/12/2017 10:00:00 PM,9,11
08/22/2016 10:00:00 AM,66,56
01/25/2016 02:00:00 PM,37,49
06/18/2015 12:00:00 PM,48,44
05/26/2018 05:00:00 PM,59,80
11/28/2015 05:00:00 PM,14,23
04/19/2013 03:00:00 PM,16,32
11/30/2016 11:00:00 AM,25,14
01/19/2015 06:00:00 PM,50,137
10/18/2015 12:00:00 AM,10,11
11/02/2015 05:00:00 PM,149,399
09/13/2016 12:00:00 PM,55,50
04/16/2013 02:00:00 AM,1,0
08/14/2013 10:00:00 AM,74,73
07/13/2014 09:00:00 AM,80,66
04/28/2016 07:00:00 AM,291,113
05/25/2013 01:00:00 AM,5,10
03/26/2017 06:00:00 AM,3,7
10/18/2017 02:00:00 PM,16,38
07/01/2013 04:00:00 AM,7,3
07/31/2013 10:00:00 PM,22,24
04/08/2016 01:00:00 PM,53,60
02/23/2016 01:00:00 AM,0,1
05/17/2013 10:00:00 AM,79,47
10/13/2013 10:00:00 AM,42,43
11/29/2012 07:00:00 AM,142,49
01/16/2018 08:00:00 AM,210,203
02/19/2018 07:00:00 PM,8,28
08/13/2018 04:00:00 AM,3,6
07/26/2016 02:00:00 PM,49,70
05/19/2016 01:00:00 AM,2,0
06/10/2014 11:00:00 PM,13,21
05/24/2016 07:00:00 AM,351,150
12/18/2016 10:00:00 PM,3,2
10/06/2012 07:00:00 AM,17,16
08/01/2013 06:00:00 PM,163,240
08/19/2017 12:00:00 PM,84,106
04/02/2018 10:00:00 PM,9,11
10/05/2015 12:00:00 AM,7,5
06/08/2015 10:00:00 AM,57,53
12/26/2017 07:00:00 AM,9,15
06/03/2016 08:00:00 PM,68,64
03/28/2016 03:00:00 AM,1,0
08/18/2014 06:00:00 PM,193,343
08/28/2016 10:00:00 PM,17,12
07/08/2015 03:00:00 PM,71,77
10/26/2013 06:00:00 AM,11,7
12/08/2014 02:00:00 PM,11,55
09/17/2016 02:00:00 AM,5,2
06/17/2013 10:00:00 AM,78,54
10/02/2013 12:00:00 AM,8,4
03/03/2017 08:00:00 PM,7,19
12/20/2017 10:00:00 PM,7,10
02/14/2016 11:00:00 AM,29,30
03/27/2014 12:00:00 PM,21,23
01/10/2015 07:00:00 PM,17,11
02/18/2018 08:00:00 PM,5,3
06/08/2018 10:00:00 AM,49,74
06/17/2014 11:00:00 AM,53,47
10/18/2012 07:00:00 PM,25,62
08/31/2013 10:00:00 AM,101,77
10/17/2014 01:00:00 PM,28,24
05/04/2015 04:00:00 AM,8,3
05/16/2014 03:00:00 PM,105,140
03/08/2018 01:00:00 PM,13,8
05/23/2013 04:00:00 AM,0,2
04/25/2014 08:00:00 AM,294,61
06/05/2014 07:00:00 AM,386,108
08/23/2014 07:00:00 AM,36,25
07/10/2013 10:00:00 PM,22,33
02/18/2014 11:00:00 PM,6,5
03/04/2016 11:00:00 PM,4,11
12/31/2016 05:00:00 AM,1,2
08/13/2013 07:00:00 AM,303,104
08/10/2017 09:00:00 PM,32,46
06/16/2013 04:00:00 AM,3,2
08/13/2015 07:00:00 PM,93,138
01/04/2016 09:00:00 PM,9,7
11/17/2012 06:00:00 AM,4,8
06/21/2016 08:00:00 PM,82,73
07/31/2017 12:00:00 AM,2,3
05/29/2015 11:00:00 PM,17,28
08/03/2016 02:00:00 PM,47,67
09/01/2017 11:00:00 PM,14,17
03/29/2014 12:00:00 PM,35,21
04/21/2017 06:00:00 AM,80,62
10/05/2017 09:00:00 AM,146,160
10/24/2016 01:00:00 PM,35,37
08/28/2015 01:00:00 AM,3,1
02/27/2015 10:00:00 AM,0,65
12/24/2017 02:00:00 AM,1,0
07/02/2015 05:00:00 AM,27,26
02/09/2017 05:00:00 PM,57,150
08/30/2013 06:00:00 PM,130,191
09/14/2013 12:00:00 AM,7,11
09/21/2014 05:00:00 AM,3,1
08/01/2014 07:00:00 PM,93,109
10/17/2014 12:00:00 AM,11,7
06/17/2013 02:00:00 PM,65,49
12/09/2016 01:00:00 AM,0,2
02/13/2018 10:00:00 AM,28,41
09/03/2013 12:00:00 PM,42,38
09/07/2013 04:00:00 PM,85,80
09/08/2013 01:00:00 AM,5,13
06/26/2016 06:00:00 PM,84,63
02/20/2013 07:00:00 PM,25,52
05/20/2014 07:00:00 PM,127,183
03/25/2016 01:00:00 PM,38,37
03/20/2014 01:00:00 PM,39,27
06/23/2015 04:00:00 AM,6,9
07/13/2015 07:00:00 PM,81,135
07/30/2015 12:00:00 PM,43,39
06/16/2016 01:00:00 PM,52,46
06/05/2016 05:00:00 PM,54,62
08/14/2018 12:00:00 PM,41,54
05/04/2013 08:00:00 AM,65,51
04/21/2014 03:00:00 AM,2,0
01/06/2015 08:00:00 AM,368,0
07/05/2013 10:00:00 AM,85,58
11/08/2015 11:00:00 PM,4,8
12/29/2013 06:00:00 PM,20,15
03/24/2014 12:00:00 PM,64,42
06/30/2017 05:00:00 AM,31,16
01/03/2014 12:00:00 AM,4,6
02/23/2018 08:00:00 PM,8,17
03/09/2015 11:00:00 AM,0,65
02/23/2014 01:00:00 PM,24,41
11/15/2013 05:00:00 AM,14,3
05/09/2016 06:00:00 AM,125,65
01/29/2017 10:00:00 AM,23,37
08/11/2014 05:00:00 AM,33,19
01/20/2016 11:00:00 PM,5,4
03/21/2013 05:00:00 PM,87,186
07/14/2014 07:00:00 PM,91,153
09/11/2015 08:00:00 PM,48,53
04/20/2013 03:00:00 PM,60,40
07/31/2013 02:00:00 PM,61,71
05/16/2013 04:00:00 AM,3,0
06/01/2015 04:00:00 PM,83,149
10/12/2015 01:00:00 AM,4,2
10/10/2017 04:00:00 AM,5,9
06/05/2017 08:00:00 AM,361,285
02/25/2017 07:00:00 PM,11,14
01/11/2013 06:00:00 AM,37,17
03/19/2016 07:00:00 AM,20,16
06/08/2013 11:00:00 AM,79,61
01/09/2016 07:00:00 AM,10,8
07/03/2015 02:00:00 PM,59,74
01/12/2017 10:00:00 AM,39,28
01/07/2018 04:00:00 AM,2,1
03/01/2018 05:00:00 AM,17,16
02/24/2013 06:00:00 AM,17,5
02/25/2015 09:00:00 PM,23,29
08/12/2015 12:00:00 AM,5,8
09/30/2015 10:00:00 AM,65,46
06/05/2015 05:00:00 AM,32,18
08/02/2017 05:00:00 PM,174,576
09/02/2015 05:00:00 PM,191,416
09/16/2015 08:00:00 PM,48,69
07/28/2017 06:00:00 AM,79,71
10/06/2014 12:00:00 PM,78,0
06/02/2013 04:00:00 AM,6,2
06/12/2016 07:00:00 AM,19,30
09/28/2014 02:00:00 PM,99,49
10/27/2014 11:00:00 PM,7,9
04/20/2015 12:00:00 AM,8,2
08/01/2016 09:00:00 AM,197,128
04/07/2018 10:00:00 PM,10,4
08/11/2015 01:00:00 AM,2,5
11/09/2016 10:00:00 AM,33,31
10/08/2013 05:00:00 AM,24,4
06/05/2018 11:00:00 PM,11,10
01/06/2015 01:00:00 AM,2,3
08/30/2014 11:00:00 AM,19,20
10/08/2013 04:00:00 PM,91,109
04/10/2015 11:00:00 PM,5,6
04/03/2018 03:00:00 AM,1,0
11/11/2015 03:00:00 PM,54,80
11/20/2012 01:00:00 AM,1,0
09/04/2015 10:00:00 PM,14,13
09/22/2017 04:00:00 PM,109,299
10/13/2017 06:00:00 PM,79,189
08/08/2016 08:00:00 PM,43,58
05/05/2016 06:00:00 PM,166,359
05/31/2014 03:00:00 PM,138,128
07/18/2014 04:00:00 AM,8,5
12/24/2014 07:00:00 PM,3,9
06/21/2018 04:00:00 PM,123,312
04/10/2018 09:00:00 AM,63,62
10/21/2014 06:00:00 PM,126,227
06/12/2017 11:00:00 PM,11,9
07/21/2013 04:00:00 AM,5,4
05/24/2017 09:00:00 AM,162,190
10/03/2012 04:00:00 AM,6,1
09/01/2016 05:00:00 AM,26,13
05/05/2018 10:00:00 AM,104,82
11/29/2013 03:00:00 AM,2,0
12/23/2017 11:00:00 AM,24,30
05/25/2013 12:00:00 PM,63,53
12/30/2013 06:00:00 PM,44,102
03/15/2018 04:00:00 PM,84,215
05/09/2014 09:00:00 PM,15,16
06/09/2013 04:00:00 PM,121,88
04/06/2015 12:00:00 PM,57,0
09/10/2014 12:00:00 PM,0,83
10/15/2014 12:00:00 PM,33,0
04/19/2018 08:00:00 PM,55,80
07/16/2016 07:00:00 AM,23,29
02/08/2018 10:00:00 AM,44,42
07/21/2015 01:00:00 AM,3,9
02/12/2015 07:00:00 AM,196,2
06/30/2014 01:00:00 PM,65,66
03/07/2015 06:00:00 PM,69,54
08/25/2018 11:00:00 PM,10,13
09/16/2013 04:00:00 AM,3,2
10/31/2013 01:00:00 AM,2,7
10/02/2013 10:00:00 AM,43,34
05/15/2018 08:00:00 AM,368,362
05/14/2018 07:00:00 AM,337,251
02/22/2016 04:00:00 PM,87,137
06/24/2016 09:00:00 PM,14,25
10/28/2015 07:00:00 AM,207,84
12/05/2017 07:00:00 AM,161,124
07/24/2013 01:00:00 PM,70,65
07/04/2013 09:00:00 AM,61,76
11/11/2014 07:00:00 PM,45,76
06/16/2017 06:00:00 PM,113,271
06/22/2018 08:00:00 AM,255,287
03/25/2014 10:00:00 AM,49,31
03/02/2015 11:00:00 PM,10,11
05/02/2015 06:00:00 PM,93,50
07/12/2013 01:00:00 AM,7,6
11/25/2016 09:00:00 PM,6,7
12/22/2017 12:00:00 AM,4,8
12/10/2015 04:00:00 PM,56,99
06/07/2014 12:00:00 PM,121,81
06/14/2018 09:00:00 AM,122,151
01/28/2014 09:00:00 AM,158,79
06/21/2015 02:00:00 AM,6,3
10/07/2015 05:00:00 PM,107,302
05/22/2017 05:00:00 PM,217,696
11/16/2014 06:00:00 AM,2,6
05/05/2015 10:00:00 PM,13,15
01/26/2016 06:00:00 AM,71,28
08/04/2014 05:00:00 PM,209,539
02/14/2014 10:00:00 PM,11,13
08/27/2017 01:00:00 PM,94,82
05/28/2018 07:00:00 PM,51,56
09/07/2016 06:00:00 AM,87,57
09/18/2017 09:00:00 AM,102,124
